Call#,PuzzleID,Move,Legal,UCI,Eval,Normalized,FEN,Temperature,Top_p,Max_tokens
1,m3lLD,Qxh5,True,h3h5,-960 cp,0.116,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
2,m3lLD,Qxh5,True,h3h5,-902 cp,0.139,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
3,m3lLD,Qxh5,True,h3h5,-910 cp,0.136,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
4,m3lLD,Qh4,True,h3h4,-112 cp,0.455,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
5,m3lLD,Qh4,True,h3h4,-102 cp,0.459,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
6,m3lLD,Qxh5,True,h3h5,-957 cp,0.117,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
7,m3lLD,Qh4,True,h3h4,-107 cp,0.457,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
8,m3lLD,Qh4,True,h3h4,-114 cp,0.454,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
9,m3lLD,Qh4,True,h3h4,-108 cp,0.457,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
10,m3lLD,Qh4,True,h3h4,-102 cp,0.459,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
11,m3lLD,Qxh5,True,h3h5,-929 cp,0.128,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
12,m3lLD,Qh4,True,h3h4,-89 cp,0.464,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
13,m3lLD,Qh4,True,h3h4,-99 cp,0.46,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
14,m3lLD,Qh4,True,h3h4,-108 cp,0.457,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
15,m3lLD,Qh4,True,h3h4,-109 cp,0.456,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
16,m3lLD,Qh4,True,h3h4,-108 cp,0.457,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
17,m3lLD,Qh4,True,h3h4,-113 cp,0.455,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
18,m3lLD,Qh4,True,h3h4,-97 cp,0.461,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
19,m3lLD,Qh4,True,h3h4,-96 cp,0.462,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
20,m3lLD,Qh4,True,h3h4,-114 cp,0.454,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
21,m3lLD,Qh4,True,h3h4,-89 cp,0.464,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
22,m3lLD,Qh4,True,h3h4,-105 cp,0.458,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
23,m3lLD,Qh4,True,h3h4,-105 cp,0.458,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
24,m3lLD,Qxh5,True,h3h5,-779 cp,0.188,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
25,m3lLD,Qxh5,True,h3h5,-773 cp,0.191,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
26,m3lLD,Qxh5,True,h3h5,-776 cp,0.19,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
27,m3lLD,Qxh5,True,h3h5,-922 cp,0.131,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
28,m3lLD,Qxh5,True,h3h5,-924 cp,0.13,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
29,m3lLD,Qxh5,True,h3h5,-880 cp,0.148,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
30,m3lLD,Qh4,True,h3h4,-89 cp,0.464,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
31,m3lLD,Qh4,True,h3h4,-85 cp,0.466,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
32,m3lLD,Qxh5,True,h3h5,-906 cp,0.138,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
33,m3lLD,Qh4,True,h3h4,-98 cp,0.461,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
34,m3lLD,Qh4,True,h3h4,-83 cp,0.467,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
35,m3lLD,Qh4,True,h3h4,-81 cp,0.468,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
36,m3lLD,Qxh5,True,h3h5,-955 cp,0.118,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
37,m3lLD,Qxh5,True,h3h5,-880 cp,0.148,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
38,m3lLD,Qh4,True,h3h4,-86 cp,0.466,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
39,m3lLD,Qh4,True,h3h4,-88 cp,0.465,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
40,m3lLD,Qxh5,True,h3h5,-957 cp,0.117,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
41,m3lLD,Qxh5,True,h3h5,-965 cp,0.114,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
42,m3lLD,Qh4,True,h3h4,-86 cp,0.466,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
43,m3lLD,Qxh5,True,h3h5,-966 cp,0.114,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
44,m3lLD,Qxh5,True,h3h5,-906 cp,0.138,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
45,m3lLD,Qh4,True,h3h4,-99 cp,0.46,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
46,m3lLD,Qh4,True,h3h4,-98 cp,0.461,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
47,m3lLD,Qxh5,True,h3h5,-901 cp,0.14,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.3,1000
