Call#,PuzzleID,Move,Legal,UCI,Eval,Normalized,FEN,Temperature,Top_p,Max_tokens
1,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
2,m3lLD,Qe6,True,h3e6,-576 cp,0.27,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
3,m3lLD,Qxh5,True,h3h5,-940 cp,0.124,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
4,m3lLD,Qxh5,True,h3h5,-941 cp,0.124,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
5,m3lLD,Rxe7,True,e1e7,-113 cp,0.455,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
6,m3lLD,Rxe7,True,e1e7,-104 cp,0.458,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
7,m3lLD,Rxe7,True,e1e7,-107 cp,0.457,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
8,m3lLD,Rxe7,True,e1e7,-109 cp,0.456,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
9,m3lLD,Rxe7,True,e1e7,-117 cp,0.453,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
10,m3lLD,Rxe7,True,e1e7,-108 cp,0.457,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
11,m3lLD,Rxe7,True,e1e7,-121 cp,0.452,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.5,0.3,1000
