Call#,Move,Legal,UCI,Eval,Normalized,FEN
1,Rxf7,True,f5f7,-308 cp,0.377,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
2,Rxf7,True,f5f7,-323 cp,0.371,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
3,Rxf7,True,f5f7,-329 cp,0.368,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
4,Rxf7,True,f5f7,-325 cp,0.37,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
5,Rxf7,True,f5f7,-322 cp,0.371,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
6,Rxf7,True,f5f7,-332 cp,0.367,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
7,Rxf7,True,f5f7,-329 cp,0.368,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
8,Rxf7,True,f5f7,-352 cp,0.359,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
9,Rxf7,True,f5f7,-348 cp,0.361,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
10,Rxf7,True,f5f7,-352 cp,0.359,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
11,Rxf7,True,f5f7,-355 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
12,Rxf7,True,f5f7,-342 cp,0.363,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
13,Rxf7,True,f5f7,-346 cp,0.362,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
14,Rxf7,True,f5f7,-360 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
15,Rxf7,True,f5f7,-353 cp,0.359,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
16,Rxf7,True,f5f7,-355 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
17,Rxf7,True,f5f7,-372 cp,0.351,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
18,Rxf7,True,f5f7,-365 cp,0.354,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
19,Rxf7,True,f5f7,-359 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
20,Rxf7,True,f5f7,-357 cp,0.357,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
