Call#,Move,Legal,UCI,Eval,Normalized,FEN
1,Qh8,True,h7h8,Mate in 17,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
2,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
3,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
4,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
5,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
6,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
7,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
8,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
9,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
10,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
11,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
12,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
13,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
14,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
15,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
16,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
17,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
18,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
19,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
20,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
21,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
22,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
23,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
24,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
25,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
26,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
27,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
28,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
29,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
30,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
31,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
32,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
33,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
34,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
35,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
36,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
37,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
38,Qh8,True,h7h8,Mate in 16,0.901,8/6BQ/1K6/8/4p3/1p1k4/5R2/8
