Call#,Move,Legal,UCI,Eval,Normalized,FEN
1,Rf7,True,f5f7,-346 cp,0.362,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
2,Rf7,True,f5f7,-346 cp,0.362,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
3,Rf7,True,f5f7,-346 cp,0.362,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
4,Rf7,True,f5f7,-356 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
5,Rf7,True,f5f7,-361 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
6,Rf7,True,f5f7,-346 cp,0.362,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
7,Rf6,True,f5f6,-173 cp,0.431,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
8,Rf7,True,f5f7,-370 cp,0.352,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
9,Rf7,True,f5f7,-361 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
10,Rf7,True,f5f7,-349 cp,0.36,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
11,Rf7,True,f5f7,-354 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
12,Rf7,True,f5f7,-348 cp,0.361,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
13,Rf7,True,f5f7,-349 cp,0.36,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
14,Rf7,True,f5f7,-357 cp,0.357,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
15,Rf7,True,f5f7,-344 cp,0.362,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
16,Rf7,True,f5f7,-346 cp,0.362,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
17,Rf7,True,f5f7,-353 cp,0.359,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
18,Rf7,True,f5f7,-355 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
19,Rf7,True,f5f7,-349 cp,0.36,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
20,Rf7,True,f5f7,-349 cp,0.36,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
21,Rf7,True,f5f7,-353 cp,0.359,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
22,Rf7,True,f5f7,-354 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
23,Rf7,True,f5f7,-351 cp,0.36,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
24,Rf7,True,f5f7,-348 cp,0.361,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
25,Rf7,True,f5f7,-360 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
26,Rf7,True,f5f7,-354 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
27,Rf6,True,f5f6,-220 cp,0.412,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
28,Rf7,True,f5f7,-349 cp,0.36,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
29,Rf7,True,f5f7,-352 cp,0.359,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
30,Rf7,True,f5f7,-348 cp,0.361,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
31,Rf7,True,f5f7,-346 cp,0.362,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
32,Rf7,True,f5f7,-346 cp,0.362,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
33,Rf6,True,f5f6,-231 cp,0.408,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
34,Rf7,True,f5f7,-350 cp,0.36,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
35,Rf7,True,f5f7,-355 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
36,Rf7,True,f5f7,-357 cp,0.357,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
37,Rf7,True,f5f7,-353 cp,0.359,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
38,Rf7,True,f5f7,-360 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
39,Rf7,True,f5f7,-361 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
40,Rf7,True,f5f7,-360 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
41,Rf7,True,f5f7,-356 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
42,Rf7,True,f5f7,-359 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
43,Rf7,True,f5f7,-360 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
44,Rf7,True,f5f7,-353 cp,0.359,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
45,Rf7,True,f5f7,-363 cp,0.355,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
46,Rf7,True,f5f7,-356 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
47,Rf7,True,f5f7,-354 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
48,Rf7,True,f5f7,-363 cp,0.355,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
49,Rf7,True,f5f7,-354 cp,0.358,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
50,Rf7,True,f5f7,-361 cp,0.356,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
51,Rf7,True,f5f7,-349 cp,0.36,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
52,Rf7,True,f5f7,-364 cp,0.354,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
53,Rf7,True,f5f7,-362 cp,0.355,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
54,Rf7,True,f5f7,-363 cp,0.355,2b1N3/1k6/q1n5/P4R2/6R1/6pK/8/7B
