Call#,Move,Legal,UCI,Eval,Normalized,FEN
1,Qxh7,True,h6h7,Mate in 8,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
2,Qe8,False,,,0.0,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
3,Qxg7,True,h6g7,Mate in 5,0.902,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
4,Qxh7,True,h6h7,Mate in 7,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
5,Qxg7,True,h6g7,Mate in 3,0.903,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
6,Qxg7,True,h6g7,Mate in 3,0.903,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
7,Qxh7,True,h6h7,Mate in 7,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
8,Qxg7,True,h6g7,Mate in 3,0.903,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
9,Qxg7,True,h6g7,Mate in 3,0.903,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
10,Qxg7,True,h6g7,Mate in 3,0.903,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
11,Qe8,False,,,0.0,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
12,Qxh7,True,h6h7,Mate in 7,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
13,Qg4,False,,,0.0,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
14,Qxh7,True,h6h7,Mate in 7,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
15,Qxh7,True,h6h7,Mate in 7,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
16,Qxh7,True,h6h7,Mate in 7,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
17,Qh7,True,h6h7,Mate in 7,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
18,Qxg7,True,h6g7,Mate in 3,0.903,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
19,Qxh7,True,h6h7,Mate in 7,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
20,Qxg7,True,h6g7,Mate in 3,0.903,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
21,Qxg7,True,h6g7,Mate in 3,0.903,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
22,Qxh6,False,,,0.0,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
23,Qe8,False,,,0.0,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
24,Qxh7,True,h6h7,Mate in 7,0.901,3nR3/3K4/1p3pNQ/1P2RpP1/3k1r2/B1p2P2/8/5BN1
