Call#,PuzzleID,Move,Legal,UCI,Eval,Normalized,FEN,Temperature,Top_p,Max_tokens
1,On8u6,Qe4,True,e2e4,225 cp,0.59,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
2,On8u6,Qe4,True,e2e4,258 cp,0.603,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
3,On8u6,Qe5,True,e2e5,-703 cp,0.219,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
4,On8u6,Qe4,True,e2e4,239 cp,0.596,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
5,On8u6,Qe4,True,e2e4,248 cp,0.599,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
6,On8u6,Qe4,True,e2e4,220 cp,0.588,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
7,On8u6,Qe4,True,e2e4,237 cp,0.595,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
8,On8u6,Qe4,True,e2e4,224 cp,0.59,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
9,On8u6,Qe4,True,e2e4,211 cp,0.584,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
10,On8u6,Qe4,True,e2e4,216 cp,0.586,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
11,On8u6,Qe4,True,e2e4,254 cp,0.602,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
12,On8u6,Qe4,True,e2e4,250 cp,0.6,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
13,On8u6,Qe4,True,e2e4,265 cp,0.606,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
14,On8u6,Qe4,True,e2e4,262 cp,0.605,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
15,On8u6,Qe4,True,e2e4,270 cp,0.608,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.1,1000
