Call#,PuzzleID,Move,Legal,UCI,Eval,Normalized,FEN,Temperature,Top_p,Max_tokens
1,On8u6,Qe4,True,e2e4,291 cp,0.616,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
2,On8u6,Qe5,True,e2e5,-772 cp,0.191,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
3,On8u6,Qe5,True,e2e5,-822 cp,0.171,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
4,On8u6,Qe4,True,e2e4,281 cp,0.612,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
5,On8u6,Ra2,True,b2a2,-198 cp,0.421,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
6,On8u6,Ra2,True,b2a2,-256 cp,0.398,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
7,On8u6,Qe4,True,e2e4,262 cp,0.605,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
8,On8u6,Ra2,True,b2a2,-268 cp,0.393,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
9,On8u6,Qe4,True,e2e4,274 cp,0.61,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
10,On8u6,Qe4,True,e2e4,242 cp,0.597,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
11,On8u6,Qe5,True,e2e5,-827 cp,0.169,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
12,On8u6,Qe4,True,e2e4,243 cp,0.597,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,0.9,1000
