Call#,PuzzleID,Move,Legal,UCI,Eval,Normalized,FEN,Temperature,Top_p,Max_tokens
1,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
2,m3lLD,Rxe7,True,e1e7,-118 cp,0.453,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
3,m3lLD,Qxd4,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
4,m3lLD,Rxe7,True,e1e7,-119 cp,0.452,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
5,m3lLD,Qxh5,True,h3h5,-893 cp,0.143,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
6,m3lLD,Rxe7,True,e1e7,-115 cp,0.454,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
7,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
8,m3lLD,Rxe7,True,e1e7,-122 cp,0.451,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
9,m3lLD,Rxe7,True,e1e7,-128 cp,0.449,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
10,m3lLD,Rxe7,True,e1e7,-129 cp,0.448,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
11,m3lLD,Rxe7,True,e1e7,-135 cp,0.446,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
12,m3lLD,Rxe7,True,e1e7,-127 cp,0.449,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
13,m3lLD,Qxh5,True,h3h5,-926 cp,0.13,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
14,m3lLD,Qxh5,True,h3h5,-923 cp,0.131,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
15,m3lLD,Qxh5,True,h3h5,-928 cp,0.129,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
16,m3lLD,Rxe7,True,e1e7,-127 cp,0.449,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
17,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
18,m3lLD,Qxh5,True,h3h5,-908 cp,0.137,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
19,m3lLD,Rxe7,True,e1e7,-125 cp,0.45,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
20,m3lLD,Rxe7,True,e1e7,-121 cp,0.452,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
21,m3lLD,Rxe7,True,e1e7,-129 cp,0.448,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
22,m3lLD,Rxe7,True,e1e7,-115 cp,0.454,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
23,m3lLD,Rxe7,True,e1e7,-104 cp,0.458,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
24,m3lLD,Rxe7,True,e1e7,-123 cp,0.451,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
25,m3lLD,Qxh5,True,h3h5,-910 cp,0.136,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
26,m3lLD,Rxe7,True,e1e7,-134 cp,0.446,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
27,m3lLD,Qe6,True,h3e6,-694 cp,0.222,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
28,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
29,m3lLD,Rxe7,True,e1e7,-125 cp,0.45,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
30,m3lLD,Rxe7,True,e1e7,-124 cp,0.45,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
31,m3lLD,Rxe7,True,e1e7,-127 cp,0.449,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
32,m3lLD,Qxh5,True,h3h5,-926 cp,0.13,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
33,m3lLD,Rxe7,True,e1e7,-135 cp,0.446,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
34,m3lLD,Rxe7,True,e1e7,-123 cp,0.451,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
35,m3lLD,Rxe7,True,e1e7,-133 cp,0.447,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
36,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,0.8,1000
