Call#,Move,Legal,UCI,Eval,Normalized,FEN
1,Qxh7,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
2,Qd5,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
3,Rf8,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
4,Rf7,True,d7f7,752 cp,0.801,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
5,Qd5,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
6,Rf8,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
7,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
8,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
9,Qd8,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
10,Rf8,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
11,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
12,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
13,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
14,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
15,Qxh7,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
16,Qd5,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
17,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
18,Qxh7,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
19,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
20,Rf8,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
21,Qd5,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
22,Qd3,True,a6d3,Mate in 7,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
23,Qxd7,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
24,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
25,Qxh7,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
26,Qd5,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
27,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
28,Rf7,True,d7f7,Mate in 10,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
29,Rf7,True,d7f7,Mate in 7,0.901,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
30,Qxh7,False,,,0.0,r7/p2R2NN/Qb4k1/3p3R/1r3p2/1P3p2/8/7K
