Call#,Move,Legal,UCI,Eval,Normalized,FEN
1,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
2,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
3,Rf1,True,g1f1,-298 cp,0.381,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
4,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
5,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
6,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
7,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
8,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
9,Qxf7,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
10,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
11,Rxa8,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
12,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
13,Qxf7,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
14,Rxa1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
15,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
16,Rxa1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
17,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
18,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
19,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
20,Rd1,False,,,0.0,2K5/7p/2p2p2/5Q2/b1Np1BPq/3N2p1/P5p1/r2k1nR1
