Call#,Move,Legal,UCI,Eval,Normalized,FEN
1,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
2,b3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
3,e5,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
4,N3d2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
5,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
6,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
7,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
8,R1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
9,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
10,R1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
11,e6,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
12,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
13,d6,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
14,R3k2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
15,Nc6,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
16,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
17,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
18,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
19,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
20,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
21,R2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
22,d6,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
23,d4,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
24,N4c2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
25,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
26,N3d2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
27,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
28,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
29,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
30,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
31,e3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
32,Qd6,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
33,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
34,R1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
35,R1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
36,f5,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
37,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
38,R3k1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
39,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
40,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
41,Nc6,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
42,O-O,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
43,R1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
44,R3k2R,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
45,R2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
46,R1b,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
47,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
48,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
49,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
50,R1p1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
51,R1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
52,c4,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
53,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
54,R5c1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
55,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
56,Ng4,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
57,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
58,N6,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
59,B2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
60,B2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
61,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
62,R2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
63,R1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
64,N5,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
65,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
66,d5,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
67,N3k1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
68,N2k2R,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
69,R5c1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
70,N4d2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
71,b3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
72,N3d3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
73,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
74,B3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
75,R1p1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
76,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
77,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
78,N5,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
79,R1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
80,R1,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
81,Nf3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
82,Pd4,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
83,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
84,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
85,N3d2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
86,Ng3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
87,R2,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
88,Nc3,False,,,0.0,2N2q2/3K4/2p1r3/8/8/4k1p1/6p1/8
